ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name,out_type
18.2," Vaibhav Arora to Bhuvneshwar, FOUR, Bhuvneshwar Kumar to the rescue for SRH? Full outside off, Bhuvi plays the drive on the up and places it in the gap over extra cover. The drizzle is still falling and the batters have a conflab at the moment ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Bhuvneshwar, Vaibhav Arora,4,0,Full,off side,extra cover,cover drive,
18.1," Vaibhav Arora to Marco Jansen, out Caught by Gurbaz!! Excellent catch by Gurbaz. Full and in the slot outside off stump, Marco Jansen looks to slog leg-side and gets a faint inside edge on that. It flies to the left of the keeper and Gurbaz takes a one-handed beauty to bring KKR back into the game. Scores level on DLS at the moment. Marco Jansen c Gurbaz b Vaibhav Arora 1(4) ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Marco Jansen, Vaibhav Arora,out,out,Full,off side,keeper,edge,"Catch out , gurbaz"
18.1," Vaibhav Arora to Marco Jansen, wide, dug in short outside off, Marco Jansen looks to pull and gets beaten on the top-edge, umpire Michael Gough gives it a wide straightaway and the review from KKR was just out of desperation? ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Marco Jansen, Vaibhav Arora,wide,1,Short,wide,,wide,
17.6," Chakaravarthy to Abdul Samad, no run, looks to flick a quicker delivery and gets a thick leading edge to backward point. The ball drops just short of the fielder and he fires a wayward throw at the bowling end. A better throw would have seen Marco Jansen fall short of his crease. Not to be. Jansen went searching for a single, but had to rush back ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,0,0,Short,undefined,backward point,edge,
17.5," Chakaravarthy to Abdul Samad, no run, short and just outside off, Abdul Samad punches and can't get it past the fielder at extra cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,0,0,Short,off side,extra cover,,
17.4," Chakaravarthy to Abdul Samad, no run, quicker and sliding away outside off, Abdul Samad looks to cut and gets beaten on the outside edge ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,0,0,undefined,off side,,edge,
17.3," Chakaravarthy to Abdul Samad, 2 runs, short outside off, Abdul Samad punches it to the left of long-off and they complete two with ease ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,2,0,Short,off side,long-off,,
17.2," Chakaravarthy to Marco Jansen, byes, 1 run, once again Marco Jansen tries the reverse sweep and misses it! Off the pads to the left of short fine ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Marco Jansen, Chakaravarthy,byes,1,Short,undefined,short fine,beaten,
17.1,"Chakaravarthy to Marco Jansen, leg byes, 2 runs, looks to play the reverse sweep and misses, the impact is just outside off and it flies off the pad to fine leg. Rinku was a bit late to pick up the ball and that allowed the duo to steal a second run",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Marco Jansen,Chakaravarthy,byes,2,undefined,off side,fine leg,beaten,
16.6," Vaibhav Arora to Marco Jansen, 1 run, good length outside off, Marco Jansen slaps it to the left of sweeper cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Marco Jansen, Vaibhav Arora,1,0,Good,off side,sweeper,,
16.5," Vaibhav Arora to Markram, out Caught by Rinku Singh!! And this is what excellent fielding does. Markram on strike and he tries to force this bumper down the ground. Played a tennis fore-hand like pull and got it off the toe end of the bat. The moment it left the bat, he knew he was a goner. Rinku ran forward and completed the catch with ease at long-off. Markram c Rinku Singh b Vaibhav Arora 41(40) [4s-4] ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Markram, Vaibhav Arora,out,out,undefined,undefined,long-off,pull shot,"Catch out , rinku singh"
16.4," Vaibhav Arora to Abdul Samad, 1 run, Harshit Rana has saved 3 runs for his side! Flew full length with a dive to his right and prevented the boundary. Abdul Samad timed the cut brilliantly but Rana's save at backward point denied him the desired result ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Vaibhav Arora,1,0,Full,undefined,backward point,Cut,
16.3," Vaibhav Arora to Markram, 1 run, full and wide of off, Markram drives and gets it off the toe-end to the left of extra cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Markram, Vaibhav Arora,1,0,Full,wide,extra cover,cover drive,
16.2," Vaibhav Arora to Abdul Samad, 1 run, pitched up outside off, Samad drives it down the ground to the right of long-off ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Vaibhav Arora,1,0,undefined,off side,long-off,off drive,
16.1," Vaibhav Arora to Abdul Samad, FOUR, class from Abdul Samad! Full and in the slot outside off, he opens the bat face and drives with high back lift through extra cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Vaibhav Arora,4,0,Full,off side,extra cover,cover drive,
15.6," Chakaravarthy to Abdul Samad, 1 run, heaves at this quicker delivery and gets a thick inside edge towards mid-wicket. Excellent over from Varun Chakaravarthy. Just 4 off it ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,1,0,undefined,undefined,mid-wicket,edge,
15.5," Chakaravarthy to Markram, 1 run, quicker and fuller outside off, Markram biffs it straight and it lands well short of the fielder at long-on ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Markram, Chakaravarthy,1,0,Full,off side,straight,,
15.4," Chakaravarthy to Markram, no run, short and wide of off, Markram backs away and slaps it off the toe end, drops just short of the fielder at extra cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Markram, Chakaravarthy,0,0,Short,wide,extra cover,,
15.3," Chakaravarthy to Abdul Samad, 1 run, flatter on off, Abdul Samad uses his wrists to whip it wide of long-on ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,1,0,undefined,off side,long-on,,
15.2," Chakaravarthy to Abdul Samad, no run, quicker and shorter on middle and leg, Samad looks to flick leg-side and gets beaten on the inside edge. Hit high on the pads... ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Abdul Samad, Chakaravarthy,0,0,Short,stump line,,edge,
15.1," Chakaravarthy to Markram, 1 run, low full toss wide of off, Markram goes hard on the drive and gets it to the left of a diving extra cover ",2nd Inns,47th,Sunrisers Hyderabad,Kolkata Knight Riders,"Sunrisers Hyderabad (Playing XI): Mayank Agarwal, Abhishek Sharma, Aiden Markram(c), Heinrich Klaasen(w), Harry Brook, Abdul Samad, Marco Jansen, Mayank Markande, Bhuvneshwar Kumar, Kartik Tyagi, T Natarajan","Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Sunil Narine, Shardul Thakur, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Sunrisers Hyderabad Subs: Rahul Tripathi, Vivrant Sharma, Glenn Phillips, Nitish Reddy, Sanvir Singh","Kolkata Knight Riders Subs: Suyash Sharma, Anukul Roy, N Jagadeesan, Lockie Ferguson, Kulwant Khejroliya",IPL,2023,"Rajiv Gandhi International Stadium,Hyderabad","May 04,2023",Kolkata Knight Riders have won the toss and have opted to bat,Kolkata Knight Riders won by 5 runs,Varun Chakaravarthy,KKR,bat,SRH,KKR,Markram, Chakaravarthy,1,0,Full,wide,extra cover,cover drive,
