ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
1.2," Chawla to du Plessis, no run, quicker through the air on off, du Plessis defends it ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,du Plessis, Chawla,0,0,undefined,off side
1.1," Chawla to Anuj Rawat, 1 run, tossed up delivery on middle and leg, Anuj Rawat heaves it through the leg-side for a single ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Anuj Rawat, Chawla,1,0,Full toss,stump line
0.6," Behrendorff to Anuj Rawat, 1 run, pitched up by the bowler who knocks this to mid-on and scampers across to the other end ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Anuj Rawat, Behrendorff,1,0,undefined,undefined
0.5,"Behrendorff to Kohli, out Caught by Ishan Kishan!! That's a good review from MI! Kohli's gone. du Plessis was dropped on the previous ball, but Kohli departs on the very next ball. He was down the wicket to have a go at Behrendorff, but he couldn't middle it. Swings across the line, gets a regulation outside edge and Kishan behind the wickets completes the formalities. Was given not out by the umpire, but the review comes to MI's rescue and we won't have a healthy opening stand between the RCB openers tonight! Kohli c Ishan Kishan b Behrendorff 1(4)",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Kohli,Behrendorff,out,out,Good,undefined
0.4,"Behrendorff to du Plessis, 1 run, dropped! Wadhera at mid-wicket has put down an easy chance of du Plessis - the top scorer of the tournament! And Rohit Sharma looks absolutely annoyed with that effort. Was a full loss by Behrendorff and du Plessis flicked it straight to the fielder stationed inside the ring. Wadhera gets his hands to it, but fails to cling on to the catch. How costly will this dropped catch prove to be? du Plessis can hurt you!",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,du Plessis,Behrendorff,1,0,Full,undefined
0.3," Behrendorff to Kohli, 1 run, drifting on the pads, touch shorter and Kohli works it through the on-side for a single ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Kohli, Behrendorff,1,0,Short,stump line
0.2," Behrendorff to Kohli, no run, 135.2kph, on a length outside off, some good amount of bounce as Kohli gets beaten on his defence ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Kohli, Behrendorff,0,0,Good,off side
0.1," Behrendorff to Kohli, no run, starts off with a shortish delivery does Behrendorff and Kohli defends it watchfully ",1st Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,RCB,MI,Kohli, Behrendorff,0,0,Short,undefined
16.3," Harshal Patel to Nehal Wadhera, SIX, MI win. Nehal gets a fifty! If you don't know the meaning of shellacking. This chase defines it. That was a wide delivery, outside off, Nehal Wadhera throws his willow at it and slams it over cover. The southpaw now has back-to-back fifties and MI leapfrog to number 3 in the table... ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Nehal Wadhera, Harshal Patel,6,0,undefined,wide
16.2," Harshal Patel to Nehal Wadhera, no run, drops it short, angles the ball across, Nehal Wadhera looks to pull and misses. One more shot and it should be over ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Nehal Wadhera, Harshal Patel,0,0,Short,undefined
16.1," Harshal Patel to Green, 1 run, drives the ball down to long-on and gets a single ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Green, Harshal Patel,1,0,undefined,undefined
15.6," Vijaykumar Vyshak to Green, 1 run, drills the drive to a delivery wide outside off and gets it down to deep cover for a single ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Green, Vijaykumar Vyshak,1,0,undefined,wide
15.5," Vijaykumar Vyshak to Tim David, out Caught by Maxwell!! Checks his drive and finds the man at long-off. Was a slower delivery outside off and Tim David checked the lofted hit. That took out all the power and Maxi ran in to take it. Easy take for him. RCB delay the inevitable. Vijaykumar Vyshak is on a hat-trick. That was a well disguised slower delivery and Tim David was way too early into the shot. Tim David c Maxwell b Vijaykumar Vyshak 0(1) ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Tim David, Vijaykumar Vyshak,out,out,undefined,off side
15.4," Vijaykumar Vyshak to Suryakumar Yadav, out Caught by Kedar Jadhav!! Ouch! That's the end as far as some wholesome entertainment was concerned. SKY goes. MI need 8 more only. Was a slower length delivery, Suryakumar Yadav wanted to drag the pull away but failed to time. The ball went really upwards and Jadhav under it was calm. He took it easily. He would wanted to finish it. But he got them to the doorsteps. Another hypnotizing knock from SKY ends. Suryakumar Yadav c Kedar Jadhav b Vijaykumar Vyshak 83(35) [4s-7 6s-6] ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav, Vijaykumar Vyshak,out,out,Good,undefined
15.3," Vijaykumar Vyshak to Suryakumar Yadav, SIX, my fingers are bleeding! SKY is in a murderous mood. Was a full toss on the pads, Suryakumar Yadav gets inside the line of the delivery and whips it behind square for a sixer. Massive hit indeed. Only 8 needed now. RCB's NRR will take a massive beating... ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav, Vijaykumar Vyshak,6,0,Full,stump line
15.2," Vijaykumar Vyshak to Suryakumar Yadav, FOUR, 14 needed now. Should be the last over IMHO. That was short, outside off, Suryakumar Yadav does a whirlwind with his bat and slashes it over point. The ball teased the man from point who was giving it a chase. Four more for SKY ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav, Vijaykumar Vyshak,4,0,Short,off side
15.2," Vijaykumar Vyshak to Suryakumar Yadav, no ball, SIX, he is in a hurry! RCB in a hurry to hand over the win as well. Another slippery high full toss. The batter gets inside the line of the ball and slams the scoop pull over fine leg. That went over the fence ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav, Vijaykumar Vyshak,no ball,1+6,Full,undefined
15.1," Vijaykumar Vyshak to Nehal Wadhera, 1 run, fuller ball, outside off, drilled down to long-off for a single ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Nehal Wadhera, Vijaykumar Vyshak,1,0,Full,off side
14.6," Hasaranga to Nehal Wadhera, 1 run, gets that down to long-on for a single as that was a tossed up delivery outside off. 26 needed now. At this rate, two more overs and we should be done and dusted... ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Nehal Wadhera, Hasaranga,1,0,Full toss,off side
14.5," Hasaranga to Nehal Wadhera, FOUR, oh hang on! Nehal is there as well. Plays with an angled bat and pulls that past short fine for a four. Hasaranga completely losing the plot... ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Nehal Wadhera, Hasaranga,4,0,Short,undefined
14.4," Hasaranga to Suryakumar Yadav, 1 run, drives the ball away and gets it down to deep cover for a single. Some sanity ",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav, Hasaranga,1,0,undefined,undefined
14.3,"Hasaranga to Suryakumar Yadav, SIX, how many adjectives are there to define BRILLIANCE? Or does the word SKY defines it alone. This man is making a mockery of the chase. Was a tossed up delivery, Suryakumar Yadav again crouched down to slammed the slog sweep over deep mid",2nd Inns,54t,Mumbai Indians,Royal Challengers Bangalore,"Mumbai Indians (Playing XI): Rohit Sharma(c), Ishan Kishan(w), Cameron Green, Suryakumar Yadav, Tim David, Nehal Wadhera, Chris Jordan, Piyush Chawla, Akash Madhwal, Kumar Kartikeya, Jason Behrendorff","Royal Challengers Bangalore (Playing XI): Virat Kohli, Faf du Plessis(c), Anuj Rawat, Glenn Maxwell, Mahipal Lomror, Dinesh Karthik(w), Wanindu Hasaranga, Harshal Patel, Vijaykumar Vyshak, Mohammed Siraj, Josh Hazlewood","Mumbai Indians Subs: Ramandeep Singh, Tristan Stubbs, Vishnu Vinod, Sandeep Warrier, Raghav Goyal","Royal Challengers Bangalore Subs: Kedar Jadhav, Michael Bracewell, Suyash Prabhudessai, Karn Sharma, Shahbaz Ahmed",IPL,2023,"Wankhede Stadium,Mumbai","May 09,2023",Mumbai Indians have won the toss and have opted to field,Mumbai Indians won by 6 wkts,Suryakumar Yadav,MI,field,MI,RCB,Suryakumar Yadav,Hasaranga,6,0,Full toss,undefined
